"ID","SoundType","Name","File_1","File_2","File_3","File_4","File_5","File_6","File_7","File_8","File_9","File_10","Freq_1","Freq_2","Freq_3","Freq_4","Freq_5","Freq_6","Freq_7","Freq_8","Freq_9","Freq_10","DirectoryBase","Volumefloat","Flags","MinDistance","DistanceCutoff","EAXDef","SoundEntriesAdvancedID"
"212","10","OrcFemaleCombatInjuryCritical","mOrcFemaleWoundVoxA.ogg","mOrcFemaleWoundVoxB.ogg","mOrcFemaleWoundVoxC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Orc\Female","1","0","8","45","2","0"
"213","10","OrcFemaleCombatDeath","mOrcFemaleDeathVoxA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Orc\Female","1","0","8","45","2","0"
"215","10","OrcFemaleCombatStun","mOrcFemaleStunVoxA.ogg","mOrcFemaleStunVoxB.ogg","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Orc\Female","1","0","8","45","2","0"
"216","10","OrcFemaleStand","mOrcFemaleStandVoxA.ogg","mOrcFemaleStandVoxB.ogg","mOrcFemaleStandVoxC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Orc\Female","1","0","8","45","2","0"
"225","10","TaurenFemaleCombatExertion","TaurenFemaleFinalAttackA.ogg","TaurenFemaleFinalAttackB.ogg","TaurenFemaleFinalAttackC.ogg","TaurenFemaleFinalAttackD.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\PlayerExertions\TaurenFemaleFinal","1","0","8","45","2","0"
"227","10","TaurenFemaleCombatInjury","TaurenFemaleFinalWoundA.ogg","TaurenFemaleFinalWoundB.ogg","TaurenFemaleFinalWoundC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\PlayerExertions\TaurenFemaleFinal","1","0","8","45","2","0"
"228","10","TaurenFemaleCombatInjuryCritica","TaurenFemaleFinalWoundCritA.ogg","","","","","","","","","","1","0","0","1","1","1","1","1","1","1","Sound\Character\PlayerExertions\TaurenFemaleFinal","1","0","8","45","2","0"
"229","10","TaurenFemaleCombatDeath","TaurenFemaleFinalDeathA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\PlayerExertions\TaurenFemaleFinal","1","0","8","45","2","0"
"231","10","TaurenFemaleCombatStun","mTaurenFemaleStunVoxA.ogg","mTaurenFemaleStunVoxB.ogg","mTaurenFemaleStunVoxC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Tauren\Female","1","0","8","45","2","0"
"232","10","TaurenFemaleStand","mTaurenFemaleStandVoxA.ogg","mTaurenFemaleStandVoxB.ogg","mTaurenFemaleStandVoxC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Character\Tauren\Female","1","0","8","45","2","0"
"233","6","LightWeaponNormal","mWooshSmall1.ogg","mWooshSmall2.ogg","mWooshSmall3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,7","0","8","45","2","0"
"234","6","LightWeaponCritical","mWooshSmallCrit.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,7","0","8","45","2","0"
"235","6","MediumWeaponNormal","mWooshMedium1.ogg","mWooshMedium2.ogg","mWooshMedium3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,7","0","8","45","2","0"
"236","6","MediumWeaponCritical","mWooshMediumCrit.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,7","0","8","45","2","0"
"237","6","HeavyWeaponNormal","mWooshLarge1.ogg","mWooshLarge2.ogg","mWooshLarge3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,7","0","8","45","2","0"
"238","6","HeavyWeaponCritical","mWooshLargeCrit.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\WeaponSwings","0,75","0","8","45","2","0"
"298","10","AncientProtectorAttack","mAncientAttack1.ogg","mAncientAttack2.ogg","mAncientAttack3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"299","10","AncientProtectorAttackCritical","mAncientAttack1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"300","10","AncientProtectorDeath","mAncientDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"301","10","AncientProtectorWound","mAncientWound1.ogg","mAncientWound2.ogg","mAncientWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"302","10","AncientProtectorWoundCritical","mAncientWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"303","10","AncientProtectorStand","mAncientStandFidget1.ogg","mAncientStandFidget2.ogg","mAncientStandFidget3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"305","10","AncientProtectorFootsteps","mAncientStep1.ogg","mAncientStep2.ogg","mAncientStep3.ogg","mAncientStep4.ogg","mAncientStep5.ogg","mAncientStep6.ogg","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\AncientProtector","0,7","0","8","45","2","0"
"306","10","GnollAttack","mGnollAttack1.ogg","mGnollAttack2.ogg","mGnollAttack3.ogg","mGnollAttack4.ogg","mGnollAttack5.ogg","mGnollAttack6.ogg","mGnollAttack7.ogg","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"307","10","GnollAttackCritical","mGnollAttack1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"308","10","GnollDeath","mGnollDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"309","10","GnollWound","mGnollWound1.ogg","mGnollWound2.ogg","mGnollWound3.ogg","mGnollWound4.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"310","10","GnollWoundCritical","mGnollWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"311","10","GnollStand","mGnollFidget1.ogg","mGnollFidget2.ogg","mGnollFidget3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gnoll","0,7","0","8","45","2","0"
"312","10","KoboldAttack","mKoboldAttackA.ogg","mKoboldAttackB.ogg","mKoboldAttackC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Kobold","0,7","0","8","45","2","0"
"314","10","KoboldDeath","mKoboldDeathA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Kobold","0,7","0","8","45","2","0"
"315","10","KoboldWound","mKoboldWoundA.ogg","mKoboldWoundB.ogg","mKoboldWoundC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Kobold","0,7","0","8","45","2","0"
"316","10","KoboldWoundCritical","mKoboldWoundCriticalA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Kobold","0,7","0","8","45","2","0"
"322","10","HumanThiefAttack","mHumanThiefAttack1.ogg","mHumanThiefAttack2.ogg","mHumanThiefAttack3.ogg","mHumanThiefAttack5.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Thief","0,7","0","8","45","2","0"
"324","10","HumanThiefDeath","mHumanThiefDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Thief","0,7","0","8","45","2","0"
"325","10","HumanThiefWound","mHumanThiefWound1.ogg","mHumanThiefWound2.ogg","mHumanThiefWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Thief","0,7","0","8","45","2","0"
"326","10","HumanThiefWoundCritical","mHumanThiefWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Thief","0,7","0","8","45","2","0"
"335","10","ArmoredSkeletonAttack","mArmoredSkeletonAttackA.ogg","mArmoredSkeletonAttackB.ogg","mArmoredSkeletonAttackC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Skeleton","0,7","0","8","45","2","0"
"337","10","ArmoredSkeletonDeath","mArmoredSkeletonDeathA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Skeleton","0,7","0","8","45","2","0"
"338","10","ArmoredSkeletonWound","mArmoredSkeletonWoundA.ogg","mArmoredSkeletonWoundB.ogg","mArmoredSkeletonWoundC.ogg","","","","","","","","1","1","1","0","0","0","0","0","0","0","Sound\Creature\Skeleton","0,7","0","8","45","2","0"
"339","10","ArmoredSkeletonWoundCritical","mArmoredSkeletonWoundCriticalA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Skeleton","0,7","0","8","45","2","0"
"355","10","FurbolgAttack","mFurbolgAttack1.ogg","mFurbolgAttack2.ogg","mFurbolgAttack3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"356","10","FurbolgAttackCritical","mFurbolgAttackCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"357","10","FurbolgDeath","mFurbolgDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"358","10","FurbolgWound","mFurbolgWound1.ogg","mFurbolgWound2.ogg","mFurbolgWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"359","10","FurbolgWoundCritical","mFurbolgWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"360","10","FurbolgStand","mFurbolgStand1.ogg","mFurbolgStand2.ogg","mFurbolgStand3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Furbolg","0,7","0","8","45","2","0"
"367","10","DragonSpawnAttack","mDragonSpawnAttack1.ogg","mDragonSpawnAttack2.ogg","mDragonSpawnAttack3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"368","10","DragonSpawnAttackCritical","mDragonSpawnAttackCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"369","10","DragonSpawnDeath","mDragonSpawnDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"370","10","DragonSpawnWound","mDragonSpawnWound1.ogg","mDragonSpawnWound2.ogg","mDragonSpawnWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"371","10","DragonSpawnWoundCritical","mDragonSpawnWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"372","10","DragonSpawnStand","mDragonSpawnStand1.ogg","mDragonSpawnStand2.ogg","mDragonSpawnStand3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonSpawn","0,7","0","8","45","2","0"
"373","10","TitanMaleAttack","TitanMaleAttackA.ogg","TitanMaleAttackB.ogg","TitanMaleAttackC.ogg","TitanMaleAttackD.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TitanMale","0,9","0","8","45","2","0"
"375","10","TitanMaleDeath","TitanMaleDeathA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TitanMale","0,9","0","8","45","2","0"
"376","10","TitanMaleWound","TitanMaleWoundA.ogg","TitanMaleWoundB.ogg","TitanMaleWoundC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TitanMale","0,9","0","8","45","2","0"
"377","10","TitanMaleWoundCritical","TitanMaleWoundCritA.ogg","TitanMaleWoundCritB.ogg","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TitanMale","0,9","0","8","45","2","0"
"379","10","BoarAggro","mWildBoarAggro1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Boar","0,7","0","8","45","2","0"
"380","10","BoarAttack","mWildBoarAttack1.ogg","mWildBoarAttack2.ogg","mWildBoarAttack3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Boar","0,7","0","8","45","2","0"
"381","10","BoarWound","mWildBoarWound1.ogg","mWildBoarWound2.ogg","mWildBoarWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Boar","0,7","0","8","45","2","0"
"382","10","BoarWoundCritical","mWildBoarWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Boar","0,7","0","8","45","2","0"
"383","10","BoarDeath","mWildBoarDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Boar","0,7","0","8","45","2","0"
"390","10","WolfAggro","mWolfAggro3.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Wolf","0,7","0","8","45","2","0"
"391","10","WolfAttack","mWolfAttack6.ogg","mWolfAttack1.ogg","mWolfAttack2.ogg","mWolfAttack3.ogg","mWolfAttack4.ogg","mWolfAttack5.ogg","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Wolf","0,7","0","8","45","2","0"
"392","10","WolfWound","mWolfWound1.ogg","mWolfWound2.ogg","mWolfwound3.ogg","mWolfWound4.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Wolf","0,7","0","8","45","2","0"
"393","10","WolfWoundCritical","mWolfWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Wolf","0,7","0","8","45","2","0"
"394","10","WolfDeath","mWolfDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Wolf","0,7","0","8","45","2","0"
"395","10","OgreFidget","mOgreFidget1.ogg","mOgreFidget2.ogg","mOgreFidget3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"396","10","OgreAggro","mOgreAggro1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"397","10","OgreAttack","mOgreAttack1.ogg","mOgreAttack2.ogg","mOgreAttack3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"398","10","OgreWound","mOgreWound1.ogg","mOgreWound2.ogg","mOgreWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"399","10","OgreWoundCritical","mOgreWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"400","10","OgreDeath","mOgreDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ogre","0,7","0","8","45","2","0"
"402","10","OgreMageAggro","mOgreMageAggro1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OgreMage","0,7","0","8","45","2","0"
"403","10","OgreMageAttack","mOgreMageAttack1.ogg","mOgreMageAttack2.ogg","mOgreMageAttack3.ogg","mOgreMageAttack4.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OgreMage","0,7","0","8","45","2","0"
"404","10","OgreMageWound","mOgreMageWound1.ogg","mOgreMageWound2.ogg","mOgreMageWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OgreMage","0,7","0","8","45","2","0"
"405","10","OgreMageWoundCritical","mOgreMageWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OgreMage","0,7","0","8","45","2","0"
"406","10","OgreMageDeath","mOgreMageDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OgreMage","0,7","0","8","45","2","0"
"407","10","GhoulFidget1","mGhoulFidget1a.ogg","mGhoulFidget1b.ogg","mGhoulFidget1c.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"408","10","GhoulFidget2","mGhoulFidget2a.ogg","mGhoulFidget2b.ogg","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"409","10","GhoulAggro","mGhoulAggro2.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"410","10","GhoulAttack","mGhoulAttack1.ogg","mGhoulAttack2.ogg","mGhoulAttack3.ogg","mGhoulAttack4.ogg","mGhoulAttack5.ogg","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"411","10","GhoulWound","mGhoulWound1.ogg","mGhoulWound2.ogg","mGhoulWound3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"412","10","GhoulWoundCritical","mGhoulWoundCritical1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"413","10","GhoulDeath","mGhoulDeath1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Ghoul","0,7","0","8","45","2","0"
"414","10","MurlocFidget2","mMurlocFidget2a.ogg","mMurlocFidget2b.ogg","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"415","10","MurlocFidget3","mMurlocFidget3a.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"416","10","MurlocAggro","mMurlocAggroOld.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"417","10","MurlocAttack","mMurlocAttackA.ogg","mMurlocAttackB.ogg","mMurlocAttackC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"418","10","MurlocWound","mMurlocWoundA.ogg","mMurlocWoundB.ogg","mMurlocWoundC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"419","10","MurlocWoundCritical","mMurlocWoundCriticalA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"420","10","MurlocDeath","mMurlocDeath2a.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Murloc","0,7","0","8","45","2","0"
"421","10","TarantulaFidget2","mTarantulaFidget2a.ogg","mTarantulaFidget2b.ogg","mTarantulaFidget2c.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"422","10","TarantulaAggro","mTarantulaAggroA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"423","10","TarantulaAttack","mTarantulaAttackA.ogg","mTarantulaAttackB.ogg","mTarantulaAttackC.ogg","mTarantulaAttackD.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"424","10","TarantulaWound","mTarantulaWoundA.ogg","mTarantulaWoundB.ogg","mTarantulaWoundC.ogg","mTarantulaWoundD.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"425","10","TarantulaWoundCritical","mTarantulaWoundCritical1a.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"426","10","TarantulaDeath","mTarantulaDeath1a.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tarantula","0,7","0","8","45","2","0"
"427","10","DragonWhelpStand","mDragonWhelpStandFidgetA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonWhelp","0,7","0","8","45","2","0"
"428","10","DragonWhelpAggro","mDragonWhelpAggroB.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonWhelp","0,7","0","8","45","2","0"
"429","10","DragonWhelpAttack","mDragonWhelpAttackA.ogg","mDragonWhelpAttackB.ogg","mDragonWhelpAttackC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\DragonWhelp","0,7","0","8","45","2","0"
